438, 28, 600
366, -87, 508
258, -196, 362
170, -172, 211
77, -110, 60
77, -110, 60
-5, -38, -135
-76, -61, -415
-179, -219, -624
-349, -318, -710
-435, -323, -482
-290, -495, 95
-202, -942, 925
-210, -1387, 1860
-566, -1393, 1998
-610, -898, 1998
-478, -527, 1998
-719, 28, 1998
-719, 28, 1998
-1250, 783, 1998
-1358, 1761, 1998
-1200, 1981, 1240
-1145, 1753, 212
-787, 794, 233
-376, 1094, -130
-192, 691, -270
111, 373, -772
451, 235, -911
552, 4, -635
555, -47, -390
555, -47, -390
526, -109, -205
481, -261, -6
469, -244, 104
457, -51, 218
433, 0, 276
433, 0, 276
399, -56, 198
274, -97, 43
113, -19, 162
5, 256, 369
5, 256, 369
0, 537, 526
-73, 645, 442
-73, 645, 442
-143, 744, 448
-123, 946, 782
-109, 1040, 1383
-,-,-
-497, 824, 1998
-480, 501, 1998
-,-,-
-38, -168, 1900
134, -211, 1289
320, -250, 818
445, -180, 611
469, -15, 545
469, -15, 545
514, 110, 412
518, 140, 174
510, 221, -13
498, 255, -63
498, 255, -63
441, 148, -3
359, 42, 85
274, -15, 127
202, 28, 129
202, 28, 129
97, 39, 31
-4, 31, -48
-4, 31, -48
-126, 25, -196
-233, 48, -460
-367, 129, -445
-274, -24, -644
-23, -728, -619
136, -1501, 8
136, -1501, 8
50, -1953, 1090
-140, -1998, 1997
-343, -1998, 1998
-565, -1831, 1998
-1061, -651, 1998
-1774, 575, 1998
-1959, 1600, 1998
-1602, 1923, 1947
-1544, 1550, 826
-1262, 1003, 50
-881, 1084, 55
-527, 1200, -111
-85, 933, -378
379, 532, -706
528, 60, -575
597, -310, -404
561, -356, 56
561, -356, 56
543, -168, 136
492, 37, 44
508, 119, -96
457, 45, -23
457, 45, -23
394, 53, 133
327, 70, 252
274, 107, 230
274, 107, 230
278, 218, 169
258, 294, 210
267, 320, 348
224, 251, 669
187, 251, 1248
187, 227, 1248
118, 400, 1746
165, 384, 1998
71, -28, 1998
-87, -117, 1998
-150, 12, 1998
16, 92, 1998
16, 92, 1998
148, 117, 1993
251, 19, 1685
260, -179, 1384
284, -192, 1133
321, -35, 915
321, -35, 915
360, 48, 693
433, -5, 388
487, -5, 199
443, -57, 260
443, -57, 260
339, -84, 354
292, -25, 345
227, -18, 132
164, -88, -175
164, -88, -175
71, -73, -330
-35, -86, -542
-198, -99, -614
-324, -141, -509
-357, -365, -569
-399, -816, -448
-392, -1208, 161
-257, -1573, 1096
12, -1909, 1925
98, -1985, 1998
-154, -1661, 1998
-748, -450, 1998
-1345, 1000, 1998
-1454, 1803, 1998
-1385, 1678, 1998
-1152, 1887, 1839
-1158, 891, 1200
-785, 697, 547
-661, 818, 431
-490, 771, -109
-490, 771, -109
-89, 660, -708
321, 421, -867
461, 21, -653
530, -257, -403
537, -216, -223
576, -83, -242
542, -31, -180
482, -80, -80
482, -80, -80
403, -117, 70
374, -69, 96
354, 17, 131
354, 17, 131
326, 45, 153
243, 86, 132
147, 197, 100
84, 277, 390
84, 277, 390
108, 300, 911
153, 266, 1219
42, 181, 1373
6, 170, 1685
6, 170, 1685
50, 92, 1998
-39, -291, 1998
-72, -429, 1998
44, -364, 1998
207, -152, 1998
303, -30, 1844
303, -30, 1844
266, -37, 1538
241, 21, 1171
289, 76, 825
397, 83, 378
397, 83, 378
557, 77, 15
645, 82, -121
572, 27, -38
572, 27, -38
425, -55, 148
321, -59, 259
258, -138, 158
146, -256, -23
3, -194, -194
3, -194, -194
-135, -39, -240
-271, 5, -220
-393, -76, -344
-472, -182, -508
-525, -363, -481
-533, -579, -7
-629, -1381, 501
-679, -1779, 1473
-611, -1646, 1996
-347, -1522, 1998
-340, -1318, 1998
-658, -345, 1998
-1092, 506, 1998
-1095, 1256, 1998
-951, 1921, 1998
-1171, 1490, 1976
-954, 609, 1794
-946, 773, 1845
-1133, 904, 1181
-957, 773, 152
-957, 773, 152
-303, 714, -659
102, 505, -664
240, 175, -647
229, -50, -390
237, 6, -233
241, 83, -151
241, 83, -151
246, 198, -234
259, 160, -418
307, 116, -528
345, 97, -550
296, 99, -403
197, 118, -179
197, 118, -179
73, 126, -74
-7, 248, 130
-55, 357, 276
-118, 407, 514
-118, 407, 514
-179, 420, 1102
-274, 340, 1731
-433, 115, 1998
-424, -522, 1998
-327, -1145, 1998
-267, -1090, 1998
-157, -754, 1998
-59, -566, 1998
45, -575, 1985
126, -631, 1568
171, -733, 1130
140, -484, 1013
141, -163, 833
204, -94, 478
204, -94, 478
236, -199, 218
232, -316, 46
169, -197, 61
91, 131, 177
91, 131, 177
45, 248, 90
7, -5, -214
-56, -297, -375
-56, -297, -375
-120, -172, -365
-157, -111, -273
-167, -379, -281
-127, -548, -283
-138, -719, -267
-193, -790, 135
-174, -876, 620
-148, -1109, 1017
-188, -1286, 1754
-377, -1020, 1998
-802, -611, 1998
-1177, -67, 1998
-1571, 548, 1998
-1660, 830, 1998
-1668, 719, 1998
-1482, 1000, 1973
-1276, 1108, 1306
-1056, 834, 1023
-851, 801, 317
-700, 440, -81
-350, 436, -361
-99, 482, -375
71, 471, -632
71, 471, -632
334, 475, -738
426, 217, -648
521, 83, -615
584, 0, -586
569, 41, -439
569, 41, -439
508, 105, -231
423, 167, -53
355, 202, 14
287, 158, 47
287, 158, 47
207, 132, 119
164, 180, 110
103, 185, 202
12, 208, 396
12, 208, 396
-90, 192, 457
-143, 148, 565
-229, 159, 1066
-273, 82, 1634
-357, -87, 1984
-344, -273, 1998
-323, -481, 1998
-393, -481, 1998
-393, -642, 1998
-335, -802, 1998
-156, -922, 1998
2, -788, 1998
49, -572, 1823
90, -410, 1427
167, -300, 979
252, -294, 585
281, -293, 405
318, -120, 339
318, -120, 339
312, 59, 259
264, 175, 196
225, 245, 128
157, 184, 60
157, 184, 60
64, 75, 45
10, -36, 27
16, -60, 28
16, -60, 28
47, -121, 45
-49, -285, 91
-197, -316, 37
-197, -316, 37
-281, -326, -156
-232, -383, -296
-266, -643, -136
-464, -1222, 313
-571, -1548, 1006
-449, -1421, 1934
-353, -1579, 1998
-371, -1875, 1998
-896, -958, 1998
-1917, 1134, 1998
-1998, 1997, 1998
-1966, 1651, 1818
-1474, 796, 875
-659, 627, 1352
-688, 895, 680
-875, 523, -51
-498, 850, -674
87, 796, -1012
320, 300, -987
370, -157, -742
414, -223, -401
414, -223, -401
422, -106, -346
420, 48, -442
376, 71, -515
319, 76, -378
261, -7, -160
222, -37, 78
222, -37, 78
213, 42, 221
170, 163, 345
124, 300, 372
124, 300, 372
55, 390, 480
4, 375, 699
-69, 302, 1034
-238, 312, 1277
-371, 436, 1724
-371, 436, 1724
-198, 456, 1998
-136, 140, 1998
-,-,-
-139, -274, 1998
-37, -626, 1998
86, -836, 1998
129, -732, 1960
133, -563, 1825
136, -444, 1619
218, -415, 1235
218, -415, 1235
306, -530, 829
320, -362, 866
320, -169, 810
358, -158, 708
381, -249, 359
404, -247, -16
331, -174, -127
179, 45, 32
179, 45, 32
81, 64, 44
-2, -162, -183
-2, -162, -183
-190, -321, -455
-376, -96, -447
-483, 34, -365
-580, -299, -466
-707, -742, -312
-768, -882, 406
-565, -1036, 1034
-344, -1622, 1533
-137, -1898, 1981
-272, -1998, 1998
-783, -1234, 1998
-1539, 696, 1998
-1750, 1564, 1998
