-1966, 1819, 1820
-1596, 1997, 845
-1071, 1997, 258
-895, 1997, 358
-895, 1659, 358
-545, 1258, 379
-317, 1022, 365
-19, 788, 132
230, 494, 17
354, 126, 179
333, 26, 555
333, 26, 555
258, 153, 717
197, 286, 685
191, 368, 494
211, 412, 366
211, 412, 366
171, 347, 311
106, 282, 239
55, 331, 269
46, 432, 284
46, 432, 284
3, 461, 227
-58, 369, 79
-138, 228, -48
-138, 228, -48
-266, 17, -133
-306, -135, -126
-218, -571, -96
-250, -1271, 87
-369, -1782, 985
-458, -1998, 1975
-323, -1954, 1998
-545, -1134, 1998
-1011, -335, 1998
-1503, 55, 1998
-1590, 778, 1998
-1402, 1554, 1681
-1047, 1878, 926
-679, 1942, 506
-584, 1541, 533
-439, 1166, 589
-228, 917, 365
-19, 622, 235
-19, 622, 235
170, 495, 189
294, 412, 242
297, 217, 405
270, 247, 553
270, 247, 553
234, 423, 692
218, 434, 686
283, 287, 558
281, 230, 532
219, 200, 543
219, 200, 543
168, 388, 563
125, 538, 517
102, 643, 415
-4, 635, 250
-4, 635, 250
-138, 628, 155
-272, 676, 58
-353, 798, -58
-281, 689, -316
-268, 15, -579
-268, 15, -579
-329, -1020, -481
-362, -1829, 36
-204, -1915, 1143
-30, -1998, 1692
-180, -1979, 1998
-569, -1487, 1998
-984, -532, 1998
-1251, 322, 1998
-1219, 994, 1998
-1211, 1612, 1998
-1077, 1716, 1766
-690, 1466, 1164
-438, 979, 824
-394, 814, 722
-472, 775, 529
-277, 816, 106
-20, 564, -186
147, 269, -240
147, 269, -240
229, 270, -116
197, 376, 105
179, 522, 341
168, 450, 340
85, 368, 288
85, 368, 288
6, 414, 264
-84, 600, 299
-103, 806, 366
-202, 851, 352
-202, 851, 352
-274, 767, 183
-329, 611, 0
-423, 235, -130
-514, -372, -50
-388, -1098, 73
-290, -1469, 491
-332, -1913, 1044
-174, -1998, 1587
-107, -1995, 1998
-187, -1529, 1998
-685, -1155, 1998
-1359, 74, 1998
-1530, 1158, 1767
-1290, 1781, 1402
-955, 1796, 1297
-977, 1553, 1196
-794, 1490, 856
-412, 1317, 459
-141, 819, 314
-141, 819, 314
-181, 493, 477
-173, 653, 633
21, 781, 407
193, 503, 256
234, 295, 315
234, 295, 315
159, 292, 546
82, 398, 707
106, 444, 607
120, 453, 549
120, 453, 549
53, 481, 478
-49, 536, 413
-252, 705, 372
-404, 838, 208
-366, 719, -175
-366, 719, -175
-271, 115, -678
-277, -693, -806
-316, -1028, -135
-184, -1888, 518
-16, -1998, 1731
198, -1818, 1998
-43, -1421, 1998
-531, -468, 1998
-811, 213, 1998
-803, 641, 1998
